date,open,high,low,close,volume
2025-11-07 09:30:00-05:00,7.025000095367432,7.025000095367432,6.974999904632568,6.980000019073486,2402084
2025-11-07 09:31:00-05:00,6.980000019073486,6.989999771118164,6.96999979019165,6.979899883270264,142109
2025-11-07 09:32:00-05:00,6.974999904632568,6.989999771118164,6.900000095367432,6.909999847412109,2189183
2025-11-07 09:33:00-05:00,6.90500020980835,6.929999828338623,6.860000133514404,6.909999847412109,1332901
2025-11-07 09:34:00-05:00,6.9079999923706055,6.940000057220459,6.894999980926514,6.918600082397461,439513
2025-11-07 09:35:00-05:00,6.914999961853027,6.929999828338623,6.849999904632568,6.869999885559082,726814
2025-11-07 09:36:00-05:00,6.869900226593018,6.869999885559082,6.809999942779541,6.819900035858154,703227
2025-11-07 09:37:00-05:00,6.810100078582764,6.829999923706055,6.810100078582764,6.824999809265137,329431
2025-11-07 09:38:00-05:00,6.820000171661377,6.829999923706055,6.800000190734863,6.804999828338623,962762
2025-11-07 09:39:00-05:00,6.809999942779541,6.829999923706055,6.804999828338623,6.820000171661377,269556
2025-11-07 09:40:00-05:00,6.824999809265137,6.849999904632568,6.820000171661377,6.820000171661377,342431
2025-11-07 09:41:00-05:00,6.824999809265137,6.855000019073486,6.820000171661377,6.853600025177002,667869
2025-11-07 09:42:00-05:00,6.860000133514404,6.869999885559082,6.840000152587891,6.855000019073486,691718
2025-11-07 09:43:00-05:00,6.855000019073486,6.869999885559082,6.815000057220459,6.820199966430664,627110
2025-11-07 09:44:00-05:00,6.824999809265137,6.840000152587891,6.820400238037109,6.829999923706055,297219
2025-11-07 09:45:00-05:00,6.823500156402588,6.860000133514404,6.820000171661377,6.854700088500977,714416
2025-11-07 09:46:00-05:00,6.849999904632568,6.869999885559082,6.840099811553955,6.859899997711182,425320
2025-11-07 09:47:00-05:00,6.855000019073486,6.878600120544434,6.850100040435791,6.864999771118164,328531
2025-11-07 09:48:00-05:00,6.864999771118164,6.880000114440918,6.849999904632568,6.869999885559082,245027
2025-11-07 09:49:00-05:00,6.867700099945068,6.885000228881836,6.829999923706055,6.8333001136779785,623055
2025-11-07 09:50:00-05:00,6.8383002281188965,6.860000133514404,6.832399845123291,6.840099811553955,254666
2025-11-07 09:51:00-05:00,6.846099853515625,6.889999866485596,6.840000152587891,6.880099773406982,150831
2025-11-07 09:52:00-05:00,6.888599872589111,6.920000076293945,6.875,6.909999847412109,254441
2025-11-07 09:53:00-05:00,6.914999961853027,6.929999828338623,6.909999847412109,6.929999828338623,217867
2025-11-07 09:54:00-05:00,6.920100212097168,6.949999809265137,6.920100212097168,6.935500144958496,159531
2025-11-07 09:55:00-05:00,6.936500072479248,6.940000057220459,6.920000076293945,6.934999942779541,233830
2025-11-07 09:56:00-05:00,6.934500217437744,6.945000171661377,6.920000076293945,6.943399906158447,94959
2025-11-07 09:57:00-05:00,6.945000171661377,6.949999809265137,6.929999828338623,6.934999942779541,87989
2025-11-07 09:58:00-05:00,6.9369001388549805,6.949999809265137,6.929999828338623,6.949999809265137,115306
2025-11-07 09:59:00-05:00,6.945000171661377,6.954999923706055,6.930099964141846,6.940000057220459,181139
2025-11-07 10:00:00-05:00,6.945000171661377,6.949999809265137,6.920000076293945,6.924699783325195,200451
2025-11-07 10:01:00-05:00,6.927800178527832,6.929999828338623,6.909999847412109,6.914999961853027,123432
2025-11-07 10:02:00-05:00,6.914999961853027,6.927999973297119,6.909999847412109,6.920000076293945,105462
2025-11-07 10:03:00-05:00,6.925000190734863,6.929900169372559,6.914999961853027,6.925000190734863,341653
2025-11-07 10:04:00-05:00,6.920000076293945,6.929999828338623,6.909999847412109,6.9159932136535645,97076
2025-11-07 10:05:00-05:00,6.91480016708374,6.920000076293945,6.889999866485596,6.889999866485596,194310
2025-11-07 10:06:00-05:00,6.894999980926514,6.895100116729736,6.873899936676025,6.878499984741211,125778
2025-11-07 10:07:00-05:00,6.875,6.880000114440918,6.864999771118164,6.875,113837
2025-11-07 10:08:00-05:00,6.875,6.880000114440918,6.864999771118164,6.875,103285
