date,open,high,low,close,volume
2025-11-07 09:30:00-05:00,290.2099914550781,291.80999755859375,288.5799865722656,290.989990234375,436664
2025-11-07 09:31:00-05:00,291.0,291.3900146484375,288.79998779296875,288.8949890136719,30635
2025-11-07 09:32:00-05:00,288.80499267578125,289.0249938964844,285.7099914550781,288.4859924316406,83898
2025-11-07 09:33:00-05:00,288.67999267578125,288.67999267578125,287.4501037597656,288.13800048828125,58287
2025-11-07 09:34:00-05:00,287.9200134277344,289.8999938964844,287.8761901855469,288.5799865722656,48807
2025-11-07 09:35:00-05:00,288.9549865722656,289.25,288.1199951171875,288.9018859863281,29738
2025-11-07 09:36:00-05:00,289.1400146484375,289.25,285.95001220703125,285.95001220703125,49141
2025-11-07 09:37:00-05:00,285.94000244140625,286.29998779296875,284.6000061035156,284.739990234375,73880
2025-11-07 09:38:00-05:00,284.8550109863281,285.1099853515625,283.793701171875,284.239990234375,54167
2025-11-07 09:39:00-05:00,284.2950134277344,285.0,283.6499938964844,284.2250061035156,66529
2025-11-07 09:40:00-05:00,284.2250061035156,285.9800109863281,284.2099914550781,285.8251037597656,48014
2025-11-07 09:41:00-05:00,285.82501220703125,286.9800109863281,285.1651916503906,286.75,39227
2025-11-07 09:42:00-05:00,286.4700012207031,287.6099853515625,286.2695007324219,286.44000244140625,34183
2025-11-07 09:43:00-05:00,286.489990234375,288.79998779296875,286.2699890136719,288.6199951171875,84882
2025-11-07 09:44:00-05:00,288.7250061035156,289.8800048828125,288.2349853515625,289.8399963378906,43567
2025-11-07 09:45:00-05:00,289.8800048828125,290.1000061035156,288.760009765625,289.1199951171875,34758
2025-11-07 09:46:00-05:00,289.2900085449219,289.7300109863281,287.29998779296875,287.4200134277344,36043
2025-11-07 09:47:00-05:00,287.4599914550781,287.7550048828125,286.8689880371094,287.0899963378906,20063
2025-11-07 09:48:00-05:00,287.05499267578125,288.20001220703125,286.75,287.614990234375,32741
2025-11-07 09:49:00-05:00,287.6072998046875,288.1354064941406,286.20001220703125,286.4800109863281,31223
2025-11-07 09:50:00-05:00,286.4800109863281,287.8399963378906,286.4700012207031,287.1400146484375,20611
2025-11-07 09:51:00-05:00,287.1099853515625,288.8500061035156,287.1099853515625,287.8500061035156,14295
2025-11-07 09:52:00-05:00,287.8450927734375,289.0799865722656,287.69000244140625,288.82501220703125,34857
2025-11-07 09:53:00-05:00,288.69500732421875,289.2300109863281,287.18499755859375,287.489990234375,22275
2025-11-07 09:54:00-05:00,287.739990234375,288.94000244140625,287.6990051269531,288.760009765625,20378
2025-11-07 09:55:00-05:00,288.6099853515625,289.57000732421875,288.29998779296875,289.3450012207031,31217
2025-11-07 09:56:00-05:00,289.3500061035156,290.8999938964844,289.1000061035156,290.2699890136719,47230
2025-11-07 09:57:00-05:00,290.42999267578125,290.42999267578125,289.8999938964844,290.260009765625,34186
2025-11-07 09:58:00-05:00,290.30499267578125,292.0,290.20001220703125,291.5899963378906,32170
2025-11-07 09:59:00-05:00,291.67999267578125,292.010009765625,290.9949951171875,292.0,48163
2025-11-07 10:00:00-05:00,292.05499267578125,292.25,289.6499938964844,290.2300109863281,45289
2025-11-07 10:01:00-05:00,290.0150146484375,290.2300109863281,289.0899963378906,289.45001220703125,41822
2025-11-07 10:02:00-05:00,289.69000244140625,290.0,289.12200927734375,289.364990234375,26837
